Epoca,Iteracao,Erro_Quadratico
673,2,0.0008871245295112448
673,3,0.0011114130723444515
673,4,0.003149013438370559
674,1,0.0008861637077288116
674,2,0.00025942890490966827
674,3,0.0011094279885413905
674,4,0.0031421123882070454
675,1,0.00025979707074009296
675,2,0.0011103984052336822
675,3,0.00088051104387922
675,4,0.0031352437980505985
676,1,0.0011095978799310893
676,2,0.003120214528710941
676,3,0.0002599363659519621
676,4,0.0008850764313318663
677,1,0.0011075510485268815
677,2,0.0008777090470387034
677,3,0.0002567381451595859
677,4,0.0031217147421758198
678,1,0.0008788354520610187
678,2,0.0011026403865935757
678,3,0.003113117538473812
678,4,0.00025806220758406705
679,1,0.0011035791677370167
679,2,0.0031001055940393426
679,3,0.00025841224301862174
679,4,0.0008795497598075547
680,1,0.0030842574274451756
680,2,0.0011108466645552905
680,3,0.0002578848753879739
680,4,0.0008776487181116138
681,1,0.00025674644089912973
681,2,0.00307967651315823
681,3,0.0011075298214381548
681,4,0.0008757643434071724
682,1,0.000256228663656246
682,2,0.0010961963208623222
682,3,0.0008677018294652609
682,4,0.003088696709512559
683,1,0.0008696481723482744
683,2,0.0030711022941153107
683,3,0.00025667792746716803
683,4,0.0011005546428495031
684,1,0.003058511112569938
684,2,0.0011025343642279675
684,3,0.0008711030400818065
684,4,0.00025499095207322725
685,1,0.000865968594038141
685,2,0.0030583693474354502
685,3,0.0002556477140974508
685,4,0.0010964083509104857
686,1,0.000864158119169829
686,2,0.0030519894097241805
686,3,0.00025514013930219104
686,4,0.001094371004824819
687,1,0.0008623545931954618
687,2,0.0030456325800459903
687,3,0.0002546343369776543
687,4,0.0010923413136169338
688,1,0.003033229972038862
688,2,0.0010942924795645207
688,3,0.0008637833281346856
688,4,0.00025297246572906633
689,1,0.0002526999689060439
689,2,0.0008579099752399242
689,3,0.0030348143747735683
689,4,0.0010882706843733238
690,1,0.000856960428282611
690,2,0.00025138739703051854
690,3,0.0010773307571411012
690,4,0.003037416195928695
691,1,0.0030143407257131713
691,2,0.0008612451207162991
691,3,0.0002526302740363761
691,4,0.0010843236635504484
692,1,0.0008534223426969215
692,2,0.003014181507180307
692,3,0.0010834647147091013
692,4,0.00025100171713245844
693,1,0.0002507334207952368
693,2,0.0030037231705342614
693,3,0.0008568129911201204
693,4,0.0010803199133408666
694,1,0.0008498740643654574
694,2,0.00024943144915444594
694,3,0.0010695392639339138
694,4,0.0030123192924902745
695,1,0.002989587828819463
695,2,0.0002514674056210839
695,3,0.0010792104178810656
695,4,0.0008504953676496024
696,1,0.00024926936121440327
696,2,0.0010684488705442815
696,3,0.0029939693738083883
696,4,0.0008487559072056983
697,1,0.0010676659997408727
697,2,0.000841946955070029
697,3,0.0029919288471629574
697,4,0.0002485844548286486
698,1,0.00024832126643211066
698,2,0.0029728315892250047
698,3,0.000848038249123579
698,4,0.00107064800888817
699,1,0.0010638549684097822
699,2,0.0029737950754406823
699,3,0.0008443504822371737
699,4,0.0002476185289985628
700,1,0.0008395191001067746
700,2,0.0010592743877589634
700,3,0.0029734624872745485
700,4,0.0002471519924320693
701,1,0.0002468918079999686
701,2,0.000837060981636077
701,3,0.0010563664506386093
701,4,0.002968913370982848
702,1,0.0008361872125972837
702,2,0.001055639594483018
702,3,0.00024457382838674987
702,4,0.002962708281152844
703,1,0.0010565044464494338
703,2,0.00024489247762405546
703,3,0.0008310916200355855
703,4,0.002956530935965891
704,1,0.0002455103515651429
704,2,0.0029361949142291356
704,3,0.0010621207853294416
704,4,0.0008351331974366164
705,1,0.0010527691726143842
705,2,0.0029371506507884157
705,3,0.0008342180357664192
705,4,0.000244819094883909
706,1,0.00024456376598938764
706,2,0.0008287288535663191
706,3,0.001047218013393851
706,4,0.0029384430667567874
707,1,0.001049131522558897
707,2,0.0008252374608580795
707,3,0.0029307430789916344
707,4,0.00024390607826391402
708,1,0.00024365263727086657
708,2,0.0010462680756646349
708,3,0.0008228575037341963
708,4,0.0029263175417482685
709,1,0.0029047483045284484
709,2,0.0008302270533719555
709,3,0.00024404111125235473
709,4,0.0010501867974476722
710,1,0.00104365041562003
710,2,0.00290731942213412
710,3,0.00024327867197361224
710,4,0.0008251410833750769
711,1,0.0010418309413424219
711,2,0.0029014510008516102
711,3,0.00024281616537814187
711,4,0.0008234834937096705
712,1,0.00024180713698150182
712,2,0.0028889411383909137
712,3,0.0010472412609840195
712,4,0.0008218037685182263
713,1,0.00024133991698772498
713,2,0.0010371088893063745
713,3,0.0028914553422423567
713,4,0.0008201657447181106
714,1,0.0028758540763420735
714,2,0.0008218456496435987
714,3,0.000241711849693352
714,4,0.001040925994610137
715,1,0.0008146826611338743
715,2,0.00023967708445737622
715,3,0.0010309183587473465
715,4,0.0028854018373547555
716,1,0.0010327679841123786
716,2,0.0008105533507745301
716,3,0.00023821501501270935
716,4,0.0028795131397401255
717,1,0.0008115309779381936
717,2,0.0028639871907237932
717,3,0.00024036075557752696
717,4,0.0010355759230361008
718,1,0.0010292198135978207
718,2,0.002860990015066915
718,3,0.0008128007800705171
718,4,0.00023887790892043037
719,1,0.0008083154085424392
719,2,0.0002379023367090859
719,3,0.002854163450008457
719,4,0.0010319758293525333
720,1,0.00023818583107984784
720,2,0.0028431437018540937
720,3,0.0010326869853084272
720,4,0.0008088195394366738
721,1,0.00023773055337419392
721,2,0.0010228348011007689
721,3,0.0028455888043950736
721,4,0.0008072276369405055
722,1,0.0008035270540431664
722,2,0.0010196095384290198
722,3,0.002843708401773337
722,4,0.00023709332580877624
723,1,0.0008019771472482744
723,2,0.0010179083035626103
723,3,0.0028379904304870964
723,4,0.0002366586771224028
724,1,0.0008004321906116797
724,2,0.0002357011411289017
724,3,0.002825903113006468
724,4,0.0010231393775967756
725,1,0.0028135714864146832
725,2,0.0008041395118849936
725,3,0.001022332560301696
725,4,0.0002357647402101757
726,1,0.0010151421145126508
726,2,0.00023453542669307504
726,3,0.0007940945237479862
726,4,0.002822746361577363
727,1,0.0010134578844079555
727,2,0.00023411115288811467
727,3,0.0028118682476519726
727,4,0.0007978200651707078
728,1,0.0007942036325519364
728,2,0.0002339581926051011
728,3,0.0028037203911324155
728,4,0.0010161351473891719
729,1,0.0027915668116120632
729,2,0.00101780936535896
729,3,0.0002347281273271564
729,4,0.0007946742845782107
730,1,0.0007910857731880151
730,2,0.0027913840496087486
730,3,0.00023456889965386504
730,4,0.0010125859406910757
731,1,0.0010065084864981253
731,2,0.0002323743113435787
731,3,0.0007864302217383385
731,4,0.0027951574201083643
732,1,0.000788055197351033
732,2,0.0010024396644454866
732,3,0.0027881249073495725
732,4,0.00023273738191302465
733,1,0.0027698352278060522
733,2,0.0007916761124512474
733,3,0.00023327422970573336
733,4,0.0010074686664339294
734,1,0.001001452388145631
734,2,0.00023110251023060604
734,3,0.0007819171163969969
734,4,0.0027787458393097693
735,1,0.0027591071004183228
735,2,0.001007446124849199
735,3,0.00023213610187457142
735,4,0.0007854916914766213
736,1,0.0007819840802972337
736,2,0.0009956914325106251
736,3,0.0002295730858652689
736,4,0.002767954575872165
737,1,0.000996446500696235
737,2,0.00022984422760679335
737,3,0.0007774622345822402
737,4,0.0027624914120357425
738,1,0.00023038569042456937
738,2,0.0007783695038918137
738,3,0.0009915075424590863
738,4,0.00275704493682473
739,1,0.0009932057353167286
739,2,0.00022902458692970114
739,3,0.0007745607281417173
739,4,0.002751622587325673
740,1,0.0007761396817792747
740,2,0.0009892403947732995
740,3,0.002744791599885871
740,4,0.00022937399031897453
741,1,0.0007746805495327347
741,2,0.00022847440377478842
741,3,0.000986693211664009
741,4,0.0027408504828366187
742,1,0.00022874068626013664
742,2,0.000987431269840923
742,3,0.0027305492623591675
742,4,0.0007751799348728143
743,1,0.0007717621022850207
743,2,0.0002276554476378885
743,3,0.0027227992833123065
743,4,0.0009909085201675301
744,1,0.0009850881375427405
744,2,0.0007679767931815772
744,3,0.00022631255919754891
744,4,0.0027249854061768266
745,1,0.0009834951984181218
745,2,0.00022657339855198055
745,3,0.0007658928016665269
745,4,0.0027196796776976758
746,1,0.0009819059503503808
746,2,0.00022617197268431013
746,3,0.0007644779496194156
746,4,0.0027143934494827317
747,1,0.002695571882311584
747,2,0.0009876523921921166
747,3,0.0007685563852049329
747,4,0.0002264925865955752
748,1,0.0026905535020168344
748,2,0.0007693805038399062
748,3,0.00022699986651684517
748,4,0.0009827043808692435
749,1,0.000976979868381811
749,2,0.0007607765244769302
749,3,0.00022428585847992247
749,4,0.0026990072079217217
750,1,0.0009754117108220987
750,2,0.0007593775188379588
750,3,0.00022389165398937995
750,4,0.0026937925132037186
751,1,0.0002250562012950206
751,2,0.0026766028164912966
751,3,0.000764384920330013
751,4,0.0009778763350396828
752,1,0.0009722078701471395
752,2,0.0007565313220479801
752,3,0.0026822122400965544
752,4,0.00022445910788299937
753,1,0.00022424423014298257
753,2,0.0007567402303012033
753,3,0.000967494023570745
753,4,0.002678430562385765
754,1,0.0009691012103650009
754,2,0.0007537550503084806
754,3,0.002671933286821078
754,4,0.00022366676027143272
755,1,0.002654997724615801
755,2,0.0009746848432176786
755,3,0.0007570667438662995
755,4,0.0002232549527838212
756,1,0.00022304235916463202
756,2,0.0009650152009142756
756,3,0.0007503000245625737
756,4,0.002663250654657395
757,1,0.00022265072274340477
757,2,0.0007511495467490989
757,3,0.0026510901033912366
757,4,0.0009683523032473832
758,1,0.0007503857858806609
758,2,0.0002216151604108086
758,3,0.0009596951260366528
758,4,0.002653180395967313
759,1,0.0009612738425881707
759,2,0.0007468113043789425
759,3,0.0026467951175238942
759,4,0.0002216806893873003
760,1,0.0009597430297286787
760,2,0.002637150976860299
760,3,0.00022191883197791347
760,4,0.0007494552350232078
761,1,0.002625247257105611
761,2,0.00022240437077984337
761,3,0.0007502439112373895
761,4,0.0009620794493503055
762,1,0.0007448388878691628
762,2,0.000954409210949365
762,3,0.00021917260261831049
762,4,0.002633325882543095
763,1,0.0009550897384736789
763,2,0.0007413114112526997
763,3,0.00021879286843104793
763,4,0.002628339920824171
764,1,0.00021990386391499927
764,2,0.000741519971040089
764,3,0.0009505472058150606
764,4,0.0026233683091079563
765,1,0.00021952120607527693
765,2,0.0009512217381011453
765,3,0.002613870144031782
765,4,0.0007425772066343401
766,1,0.0009505729534458351
766,2,0.0007372810601270058
766,3,0.00021765376765919394
766,4,0.002613540942495359
767,1,0.0002187528778348642
767,2,0.0009482171630647545
767,3,0.0007353434635475045
767,4,0.0026086235005013934
768,1,0.0009475957691115444
768,2,0.002597935125974479
768,3,0.0007391449883654757
768,4,0.00021819008520564798
769,1,0.0007354192068468892
769,2,0.0009439456708129109
769,3,0.0025976281236712727
769,4,0.00021781027171139015
770,1,0.002581534113714824
770,2,0.000951393913829777
770,3,0.00021802835699728562
770,4,0.0007358026752265061
771,1,0.00021721453043137807
771,2,0.0009421833038991739
771,3,0.0007299932288894067
771,4,0.0025893749828928532
772,1,0.00021683926060258248
772,2,0.0025733704879572668
772,3,0.0007352480068703963
772,4,0.0009453287261709356
773,1,0.0002164502458102161
773,2,0.0025687325863614093
773,3,0.0007338724992410652
773,4,0.0009437791953973398
774,1,0.0009384987097785665
774,2,0.0002152188679941743
774,3,0.002570799319058784
774,4,0.000730405421615618
775,1,0.000937019770354221
775,2,0.00021484413001866476
775,3,0.0025660816338014016
775,4,0.0007290758515070307
776,1,0.0009355452677992727
776,2,0.000723959391824861
776,3,0.00021387820417238736
776,4,0.002565754172259597
777,1,0.0007247559403150658
777,2,0.002553122362518937
777,3,0.0002155985107332287
777,4,0.000937815527934528
778,1,0.0025441617054005076
778,2,0.000215810436675516
778,3,0.0007271922701676958
778,4,0.0009362823579428736
779,1,0.002539630742614049
779,2,0.0009376857290880768
779,3,0.00021458195688721
779,4,0.000723750780248538
780,1,0.002535116155685625
780,2,0.000725089764476884
780,3,0.0002144407003101146
780,4,0.0009332270865815554
781,1,0.0002134124951389451
781,2,0.0009272383738874225
781,3,0.0007167969649890017
781,4,0.0025426862931322023
782,1,0.0009266419110230911
782,2,0.000212226762822449
782,3,0.0025337197377544945
782,4,0.0007198320132309189
783,1,0.0007168766514810677
783,2,0.00021209806291323644
783,3,0.0025268918860644634
783,4,0.000928854053714332
784,1,0.00021230932178354443
784,2,0.0025180884271004964
784,3,0.0007192733037957099
784,4,0.000927358630463794
785,1,0.0009222601186563951
785,2,0.00021112079987983413
785,3,0.002520081081865681
785,4,0.000715929088405101
786,1,0.000713005106974818
786,2,0.00021099340275138157
786,3,0.002513314456412658
786,4,0.0009244514342419601
787,1,0.00021120196754507498
787,2,0.0009185752704809529
787,3,0.0007091448349844944
787,4,0.002515226056512006
788,1,0.0002108441545732974
788,2,0.0025000392473842957
788,3,0.0007141208596245718
788,4,0.0009215624700124848
789,1,0.0002104736541806632
789,2,0.0007086247863163558
789,3,0.0009137247242823906
789,4,0.0025061870078004022
790,1,0.000707956601441531
790,2,0.0009131480570250735
790,3,0.0025004295360396382
790,4,0.0002099499332180235
791,1,0.002485406223005603
791,2,0.0002109570711585815
791,3,0.0007103086846722463
791,4,0.0009172884936214545
792,1,0.0002093928336482245
792,2,0.002482245018087414
792,3,0.0007090178467604247
792,4,0.0009158297408655877
793,1,0.0007041582415348797
793,2,0.0009088804588597931
793,3,0.0024871312572661486
793,4,0.00020885985997702244
794,1,0.0024722517978577347
794,2,0.0007070533091926755
794,3,0.0009137802880004978
794,4,0.0002084937311441472
795,1,0.00020830815362961357
795,2,0.0024691189821388227
795,3,0.0007052080170957706
795,4,0.0009115369162370139
796,1,0.00020794535105823832
796,2,0.0024648039100550402
796,3,0.00091207594948471
796,4,0.0007019563469333329
797,1,0.0006991433591276707
797,2,0.0009032303943789315
797,3,0.0024696264717917484
797,4,0.00020741840742139687
798,1,0.0024549353922399585
798,2,0.00020840154337849672
798,3,0.0007014397421451533
798,4,0.000907281779176327
799,1,0.0006966774948182718
799,2,0.0024547227669062506
799,3,0.00020748458537626452
799,4,0.0009058699593986212
800,1,0.002446383052375628
800,2,0.00020767756963948727
800,3,0.0009063952150060085
800,4,0.0006969815481482941
801,1,0.00244215186552982
801,2,0.0006982343460774982
801,3,0.0009037930808556519
801,4,0.0002059832852274692
802,1,0.0008981779564940734
802,2,0.0024440564098821543
802,3,0.0006950579559972101
802,4,0.0002056339876289478
803,1,0.002433647621588876
803,2,0.00020660045967488006
803,3,0.000695204486987986
803,4,0.0009002217893376394
804,1,0.0008954170453266385
804,2,0.000688613054644108
804,3,0.0002037949868043911
804,4,0.002440653421625598
805,1,0.00020475766812668347
805,2,0.0008933277846124854
805,3,0.0006869050374421446
805,4,0.0024362979278874115
806,1,0.0008927701431769082
806,2,0.00020365785614355383
806,3,0.0006857396532652066
806,4,0.0024319580009779106
807,1,0.0024165380571551593
807,2,0.0006909487807872866
807,3,0.00020466925306604207
807,4,0.0008948148328924144
808,1,0.0008900676005517639
